Técnico de Nível Médio em Eletromecânica;296
Formação Inicial e Continuada em Operador de Petróleo I;166
Iniciação às Regras Harmônicas, Arranjos e Improvisos;28
Especialização em Gestão Ambiental;38
Tecnologia em Redes de Computadores;223
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Eletromecânica;296
Ensino Médio;45
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Informática para Internet;147
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Administração;157
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Edificações;613
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Licenciatura em Matemática;101
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Geologia e Mineração;327
Tecnologia em Gestão Ambiental;221
Tecnologia em Gestão Pública;275
Licenciatura em Física;89
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Informática para Internet;147
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Licenciatura em Matemática;101
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Administração;157
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Edificações;613
Licenciatura em Geografia;110
Técnico de Nível Médio em Estradas;122
Tecnologia em Gestão Pública;275
Tecnologia em Gestão Pública;275
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Mineração;318
Formação Inicial e Continuada em Operador de Petróleo I;166
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Linguagens Musicais, Práticas Ritmicas e Solfejo;25
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Mecânica;353
Musicalização por meio do Canto Coral;60
Técnico de Nível Médio em Administração;157
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Licenciatura em Física;89
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Estradas;122
Prática em Conjunto - Coral;26
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Controle Ambiental;467
Prática em Conjunto - Coral;26
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Eletromecânica;296
Mestrado em Educação Profissional;170
Dança e Cidadania de Pessoa Idosa;437
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Informática para Internet;147
Tecnologia em Gestão Ambiental;221
Mestrado Profissional em Ensino de Física;23
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Curso de Formação Inicial e Continuada ou Qualificação Profissional em Aprendizagem Intercultural;36
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Informática para Internet;147
LINGUAGEM C++ PARA COMPETIÇÕES DE PROGRAMAÇÃO;16
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Gestão Ambiental;221
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Edificações;613
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Mecânica;353
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Formação Inicial e Continuada em Operador de Petróleo I;166
Tecnologia em Gestão Pública;275
Licenciatura em Física;89
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Formação Inicial e Continuada em Eletricidade Predial;3
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Edificações;613
CURSO BÁSICO E INTERMEDIÁRIO  EM ARCGIS 10.5;25
Doutorado em Educação Profissional;78
Técnico de Nível Médio em Administração;157
Formação Inicial e Continuada em Operador de Petróleo I;166
Licenciatura em Espanhol;110
Técnico de Nível Médio em Geologia e Mineração;327
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nivel Médio em Geologia e Mineração;196
Tecnologia em Construção de Edifícios;177
Tecnologia em Construção de Edifícios;177
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Controle Ambiental;467
Ensino Médio;45
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Administração;157
Engenharia de Energia;92
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Segurança do Trabalho;315
Software BIM para Instalações Elétricas e Hidrossanitárias (Módulo Básico);4
Técnico de Nível Médio em Mecânica;353
Licenciatura em Física;89
Licenciatura em Física;89
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Mestrado em Educação Profissional;170
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Mecânica;353
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Edificações;613
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Mineração;318
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Eletromecânica;296
Atualização de Professores em Educação Inclusiva;43
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Física;89
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Operador de Petróleo I;166
Tecnologia em Construção de Edifícios;177
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Informática;295
Técnico Integrado em Saneamento;3
Licenciatura em Geografia;110
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Edificações;613
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico Integrado em Eletrotécnica;19
Técnico de Nível Médio em Estradas;122
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Tecnologia em Comércio Exterior;102
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Licenciatura em Geografia;110
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Mecânica;353
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Mecânica;353
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Geologia;315
Licenciatura em Física;89
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Estradas;122
Doutorado em Educação Profissional;78
Doutorado em Educação Profissional;78
Dança e Cidadania de Pessoa Idosa;437
Formação de Operador de Petróleo;20
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Gestão Pública;275
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Eletromecânica;296
Licenciatura em Geografia;110
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Construção Civil;373
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Mineração;318
Licenciatura em Espanhol;110
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Mecânica;353
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Eletrotécnica;301
Engenharia de Energia;92
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Estradas;122
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Segurança do Trabalho;315
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Técnico de Nível Médio em Petróleo e Gás;121
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Segurança do Trabalho;315
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Geologia e Mineração;327
Tecnologia em Redes de Computadores;223
Técnico Integrado em Edificacoes;15
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Engenharia de Energia;92
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Construção de Edifícios;177
Tecnologia em Gestão Pública;275
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Construção Civil;373
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Dança e Cidadania de Pessoa Idosa;437
Dança e Cidadania de Pessoa Idosa;437
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Tecnologia Ambiental;377
Formação de Operador de Petróleo;20
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Formação Inicial e Continuada em Operador de Petróleo I;166
Licenciatura em Matemática;101
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Informática;295
Técnico Integrado em Mineração;7
Engenharia de Energia;92
Formação Inicial e Continuada em Operador de Petróleo I;166
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Informática;295
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Geologia e Mineração;327
Licenciatura em Física;89
Licenciatura em Física;89
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Mecânica;353
Licenciatura em Física;89
Tecnologia em Redes de Computadores;223
Técnico de Nivel Médio em Geologia e Mineração;196
Licenciatura em Geografia;110
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Saneamento Ambiental;7
Ensino Médio;45
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Espanhol;110
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Construção Predial;13
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Sotware BIM para Arquitetura (Módulo Básico);24
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Mecânica;353
Licenciatura em Física;89
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Fabricação Mecânica;15
Ensino Médio;45
Técnico de Nível Médio em Petróleo e Gás;121
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada de Produção de Produtos Naturais e Fitoterápicos;20
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Geologia e Mineração;327
Licenciatura em Matemática;101
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Licenciatura Plena em Geografia;6
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Mecânica;353
Engenharia de Energia;92
Mestrado em Educação Profissional;170
Tecnologia em Gestão Pública;275
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Edificações;613
Tecnologia em Redes de Computadores;223
Iniciação às Regras Harmônicas, Arranjos e Improvisos;28
Técnico de Nível Médio em Administração;157
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Saneamento Ambiental;7
Técnico de Nível Médio em Eletrotécnica;301
Técnico Integrado em Mecânica;10
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Gestão Pública;275
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Dança e Cidadania de Pessoa Idosa;437
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Eletromecânica;296
Licenciatura em Espanhol;110
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Geologia e Mineração;327
Tecnologia em Gestão Pública;275
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Iniciação ao Violão;32
Engenharia de Energia;92
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico Integrado em Eletrotécnica;19
Engenharia de Energia;92
Técnico de Nível Médio em Construção Civil;373
Curso de Formação Inicial e Continuada ou Qualificação Profissional em Aprendizagem Intercultural;36
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Informática;295
Dança e Cidadania de Pessoa Idosa;437
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Administração;157
Técnico de Nível Médio em Edificações;613
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Tecnologia Ambiental;377
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Edificações;613
Licenciatura em Física;89
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nivel Médio em Eletrotécnica;40
Formação Inicial e Continuada em Operador de Petróleo I;166
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Edificações;613
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Eletromecânica;296
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Física;89
Prática em Conjunto - Coral;26
Engenharia de Energia;92
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Mecânica;353
Licenciatura em Física;89
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Redes de Computadores;223
Ensino Médio;45
Técnico Integrado em Edificacoes;15
Técnico de Nível Médio em Segurança do Trabalho;315
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Engenharia de Energia;92
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Construção Civil;373
Técnico Integrado em Eletrotécnica;19
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Estradas;122
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Mineração;318
Engenharia de Energia;92
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Geografia;110
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Eletrotécnica;301
Dança e Cidadania de Pessoa Idosa;437
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Tecnologia em Gestão Pública;275
Licenciatura em Matemática;101
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Segurança do Trabalho;315
Tecnologia em Gestão Ambiental;221
Formação Inicial e Continuada em Auxiliar de Arquivo;1
Técnico de Nível Médio em Eletromecânica;296
Engenharia de Energia;92
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Redes de Computadores;223
Tecnologia em Gestão Ambiental;221
Curso de Formação Inicial e Continuada ou Qualificação Profissional em Aprendizagem Intercultural;36
Técnico de Nível Médio em Edificações;613
Mestrado em Educação Profissional;170
Mestrado em Educação Profissional;170
Tecnologia em Redes de Computadores;223
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Construção Predial;13
Técnico de Nível Médio em Mineração;318
Musicalização por meio do Canto Coral;60
Musicalização por meio do Canto Coral;60
Técnico de Nível Médio em Mineração;318
Licenciatura em Geografia;110
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Edificações;613
Software BIM para Instalações Elétricas e Hidrossanitárias(Módulo básico);24
Técnico de Nível Médio em Edificações;613
Sotware BIM para Arquitetura (Módulo Básico);24
Formação Inicial e Continuada de Produção de Produtos Naturais e Fitoterápicos;20
Licenciatura em Espanhol;110
Licenciatura em Matemática;101
Técnico de Nível Médio em Geologia e Mineração;327
Atualização de Professores em Educação Inclusiva;43
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Mecânica;353
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Eletromecânica;296
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Administração;157
Ensino Médio;45
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Eletrotécnica;301
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Petróleo e Gás;121
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Eletromecânica;296
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Geologia e Mineração;327
Dança e Cidadania de Pessoa Idosa;437
Mestrado em Educação Profissional;170
Técnico de Nivel Médio em Geologia e Mineração;196
Tecnologia em Gestão Ambiental;221
Licenciatura em Física;89
Técnico de Nivel Médio em Eletrotécnica;40
Licenciatura em Matemática;101
Software BIM para Instalações Elétricas e Hidrossanitárias(Módulo básico);24
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Geologia;315
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Redes de Computadores;223
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Eletrotécnica;301
Musicalização por meio do Canto Coral;60
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Administração;157
Técnico de Nível Médio em Mineração;318
Licenciatura em Matemática;101
Técnico de Nível Médio em Edificações;613
Mestrado em Educação Profissional;170
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Mineração;318
Formação Inicial e Continuada em Dança para Inclusão da Pessoa com Deficiência;64
Técnico de Nível Médio em Mecânica;353
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Geografia;110
Técnico de Nível Médio em Edificações;613
CURSO BÁSICO E INTERMEDIÁRIO  EM ARCGIS 10.5;25
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Segurança do Trabalho;315
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Especialização em Licenciamento Ambiental em Petróleo e Gás On Shore;10
Técnico de Nível Médio em Edificações;613
Licenciatura em Geografia;110
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nivel Médio em Geologia e Mineração;196
Biologia Teórica e Experimental;15
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Informática;295
Biologia Teórica e Experimental;15
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Doutorado em Educação Profissional;78
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico em Manutenção na Indústria do Petróleo;13
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Petróleo e Gás;121
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Edificações;613
Tecnologia em Comércio Exterior;102
Tecnologia em Gestão Pública;275
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Licenciatura em Geografia;110
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Segurança do Trabalho;315
Tecnologia em Redes de Computadores;223
Engenharia de Energia;92
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Geologia e Mineração;327
Licenciatura em Física;89
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Estradas;122
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Geologia;315
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Mecânica;353
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Eletrotécnica;301
Licenciatura em Espanhol;110
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Edificações;613
Técnico de Nivel Médio em Geologia e Mineração;196
Licenciatura em Matemática;101
Técnico de Nível Médio em Mecânica;353
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Operador de Petróleo I;166
Iniciação ao Violão;32
Técnico de Nível Médio em Eletrotécnica;301
Formação Inicial e Continuada em Motores de Combustão Interna;2
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Tecnologia Ambiental;377
Licenciatura em Espanhol;110
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Estradas;122
Técnico de Nível Médio em Informática;295
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Construção de Edifícios;177
Tecnologia em Construção de Edifícios;177
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Estradas;122
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Atualização de Professores em Educação Inclusiva;43
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Eletrotécnica;301
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Edificações;613
